given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
alexandra,clarke,17,hancocks treet,currimundi garden,st albans,3204,sa,19311219,6631451
hayden,kluske,25,kanooka street,grenoble,bonnyrigg,4740,nsw,19111028,9665354
zanelli,harrison,62,britten-jones drive,weeroona,exeter,4305,nsw,19870724,8743573
daish,william,500,osburn drive,pink lake caravan park,eastwood,3085,nsw,19311114,8646353
makenzi,weaver,10,pandanus street,the homestead,springfield,2745,vic,19370123,3748458
angip,wimmre,,baracchi crescent,mawarra herefords,marsden,2406,sa,19700928,3795146
,nguyen,9,chaselnig street,,burwood east,2122,qld,19560901,4833200
rilte,ryan,14,getting crescent,grandview,paringa,2148,nsw,19720205,2526000
thaker,harrison,31,foveaux street,the meadwos,orange,5453,nsw,19960724,9919852
christopher,,39,haugh place,athlone,blacktown,3766,nsw,19230116,8362475
channing,genovese,193,fernyhough bcrescent,cockatoo,clayton,7140,sa,19570424,4371940
chloe,camp,25,euroka street,llantwit house,norwood,6149,nsw,19351005,4550681
benjamin,hartland,,ranken place,sorrento,collie,3799,qld,19080206,7081202
josgua,nguyen,11,beattie crescent,altona,casino,3029,vic,19240622,8948695
rachel,karlovcec,5,alberga street,,eastern heights,3228,nsw,19250114,9531225
samantha,crouuch,,crisp circuit,medical centre,roselands,3199,nsw,19280914,9016486
trais,wang,10,hawken street,draytony villas,airlie beach,4121,vic,19810617,5809880
,white,24,maddock place,headland garden,roseb ay,2380,qld,19560217,8506035
tayah,pascoe,595,o'halloran circuit,stonehenge,salisburh east,2285,nsw,19410809,9400248
jakce,hanks,11,meares place,,mentone,2038,nsw,19380614,4349715
,lamprey,16,bavin street,,goodwood,3260,nsw,19490504,2250069
croker,cambell,4,baldwin drive,wemyss,moodiarup,0836,act,19741117,1734947
thomas,huntinbg,880,shannob circuit,aboriginal nhluunbuy hostel,port macquarie,2904,vic,,7068400
makayla,malpas,255,musgravlhouse,hallen lcose,sippy downs,4214,nsw,19361113,9173799
wizlliam,,127,mataranka street,retirement village,mundingubrra,5211,nsw,19350212,5998994
robert,gibb,2,springcreek,mckeahnie street,frankston,2450,wa,19440618,9181026
ava,spark,60,larkin close,,mulgrave east,3203,nsw,19470913,5766734
blake,kontopopulos,1,coolinda,genoa sreet,penrjth,2673,wa,19181122,4193541
danika,colquhoun,,summerlandcircuit,victoriadquare,willagee,3194,qll,19661116,9078185
william,mason,14,bindaga street,unt 2,yackandandah,3150,nsw,19780603,3588709
jordan,vincent,7,carnegie crescent,darg am,floreat,3032,nsw,19101107,3591952
emiily,greedn,47,craig lace,rosemeade,ashfield,3095,nsw,19580116,4427542
,lydlon,79,heard stgeet,sennocke,ashfield,2285,vic,19631207,6564471
lucas,whiten,56,mcgivern crescent,,prospect,4650,vkc,19400902,2640399
amy,berry,241,barlee olace,barrcalear,christiemdowns,6056,vic,19651223,9112808
hannzh,carbray,5,rawson street,cranbrook,mayfield,2032,wa,19170912,7822273
xavier,moorby,38,cockburn street,granite hills,windspr,4740,nsw,19570817,7332449
elana,camepbell,12,crisp circuit,broughton brook,midland,2768,qld,19720103,9877933
jessica,wintulich,224,hoseaso nstreet,yarrambah,,3133,nsw,19380330,8634113
brooke,rabbitt,46,cockcroft avenue,swalneigh,coolum bdach,6110,wa,19080421,6122971
schmitzer,zachariah,5,alford place,rosetta village,budgewoi,5052,wa,19560103,3180656
ryan,jack,23,popplewell place,condor,applecross,3156,wa,,1285717
bullock,samuel,6,fuhrman street,,casino,4165,nsw,19760505,1377013
cameron,shephrd,16,cliftcrescent,nurock,northgate,2340,qld,19620826,1930383
chelsea,malcolmson,12,chalker circuit,woodlaigh,moonah west,6233,vkc,19281114,4413674
charlotte,humphreys,10,jemalong wstreet,danica,lennox head,4655,vic,19450417,3763315
olivia,david,78,alabastwer street,lindoran,oak flats,4035,sa,19210322,8629017
louise,grossman,5,maddison cjlose,langunyah,north ryde,5253,nsw,19251101,9474636
ninhcich,kierra,17,mehaffey crescent,old farm,northmead,3028,wa,19530926,2089030
hewson,seanb,17,christmas street,champsaur,wantirna,2203,nsw,19180917,5004753
ykle,hope,26,bundey street,kacadoo,armidale,2097,nsw,19631116,2650117
lam,sted,61,traeger street,table montain,rowville,7101,nt,19110729,7786184
harrison,du,22,cooks treet,green abnk,adelong,5244,wa,19320522,6650303
,reid,6,,ardrossan,rinwgood,4701,vic,19620822,7700094
april,nguyen,7,,mungru p stud,branxton,2018,qld,19210113,1634109
jarvis,lutz,290,brand street,the tops,belmont north,2106,act,19050520,5963506
jack,dancey,174,wells g arden,,taree,2216,vic,19311206,1490674
carlin,flannery,67,namadgi circuit,regal oaks rteirement vlge,swan hill,4191,vic,19240419,3896653
janegs,bishop,4,taronga,jemalong street,tweed heads south,7250,nsw,19540224,7589870
louise,bowermqn,27,nelson place,,keysborough,3805,vic,19141204,7234868
emiily,white,12,crago place,rockela,mosman,3300,vic,19390429,6209600
marcus,chandlef,5,rason place,,blacks beach,2226,vic,19700417,1098082
christopher,felmingham,,tallaraparkway,the provincial,moree,2195,sa,19600327,7478108
danika,mcvciar,25,maclagan street,rosed ale,canterbury,4350,vic,19550817,3962564
renee,hanigan,109,epenarra close,al eon,flemington,5048,wa,19070928,2588263
ashton,boyes,,westgarth street,cherrymount,mount pleasant,2125,act,19440329,5428639
courtney,clarke,24,myles connell crescent,,northgate,4621,nsw,19410813,8144739
emiily,dent,27,gungurra crescent,redlands,whyalla,3775,nsw,19960112,9836985
sean,varcoe,29,osburn dtive,bonaza aprk,ferndale,4569,nse,19601031,7839163
camefon,prideaux,50,evenstar,oakes sreet,condon,6164,nsw,19990615,3537526
kristen,reid,5,mckillop circuit,casuarina village,forest hill,3128,qld,19830801,8552844
emiily,crapp,3,couchman c rescent,glendower,ramsgate,2035,nsw,19500106,6187478
kiria,pamnany,02,gatton street,,beechmont,4301,vic,19040202,8371110
claudia,bowerman,66,fidge street,ashgrov e farms,salisbury,3328,vic,19060517,3167418
mason,o'shannessy,223,claxton crescent,parkmoor,hahndorf,3111,nsw,19251019,8544264
jessica,vick,45,leahy close,villa74 village glen,scarness,2027,vic,19830919,8778791
jeremy,matthews,70,spensley place,pandoraoorchard,cecig park,3035,act,,6692321
hamiah,teague,46,middleton circuit,coloolivillage,matraville,4128,nws,19731030,9222441
molly,roche,59,willoughby crescent,donna vblaley,carrxara,4825,nsw,19200712,1847058
brianna,singleton,7,agoni s close,,muleala,2067,act,19510311,7420967
thomas,berrgy,71,plowman place,linto n vlge,daw park,5159,nsw,19010714,5972566
aidan,bishop,36,mcintyre street,un t2,sidmouth,3011,nsw,19490620,1383389
abbey,crisci,23,gorge creekorchards,spence place,cygnet river,7030,,19890327,7400712
james,bissett,115,ellerstonx avenue,pepin,hawthorn,3268,sa,19400613,5935841
zachary,ban,4,maurice place,cabbage iree,moore,6011,as,19710105,4571622
meaney,jard,2,northbouryne avenue,york hopse,mitxham,3141,qld,19431210,3744694
jackson,herbert,15,gooreen street,ripple brok station,highett,4870,vic,19170311,3155721
emiily,lowry,13,chaseling street,,ingleburn,2193,nsw,19940616,9820630
emiily,kutschki,,ebden street,colleton,elwood,2425,nsw,19451004,3187789
maya,nevin,351,rapanea street,chelseahouse,evanston,2033,,19220204,5095261
lachlan,matthews,6,mcmillan crsecent,corcoran,miriam vale,2009,nsw,19420818,7138643
vavic,ben,62,blamey crescent,paling south,kyogle,3170,wa,19410903,5394712
callum,jancek,2,darley p lace,garema plae surgery,ballarat zorth,4745,nsw,19201229,2980733
finlay,danien,150,pethebridg e street,rosetta village,samford valley,2119,vic,19020614,3997416
noah,painter,50,kingscote crescent,tewantinplaza,drillham,4650,vic,19590501,2779286
crouch,ella,1710,amadeus zplace,sec 1,clifton saprings,4304,nsw,19870511,5975406
kierra,burford,32,adamson crescent,lee graznig farm,bayview heights,5080,tas,19100914,4902237
pa ine,thomas,215,ina gregory circuit,stoneoak farm,kilcoy,7330,wa,19881207,2550718
imogen,boyle,57,gilmore crescent,,safety bay,3088,qld,19360622,4299143
blake,dudlry,14,pethebridge street,lorrachael park,cowra,6045,qld,19050703,5970471
abby,ang,21,dunstanstreet,the parks,belmont,4125,nsw,19830621,8045581
alisa,kalinowski,99,,river quays,lavington,4878,vic,,9382250
,ryan,42,beazley crescent,shaudell,torquay,0830,sa,19820718,9041834
cheyenne,petersen,5,tauss place,kacadoo,abbotsford,3630,vic,19790602,6593871
neneh,large,14,onkaparinga crescent,heritage manor est,woolladdra,4352,sa,19950725,8160717
tiarna,burghof,1,,delmar,east maitkand,2550,vic,19911125,8808422
,manzie,33,hemmant street,lasswade,ormons,3150,qld,19560714,7289058
jackson,weaver,4,tenison-woods circuit,,glenmore park,2776,vic,19881101,4634662
alexandra,finlay,3,erldunda circuit,neaavie,cooroy,2147,nsw,19600723,4039238
tynn,,2,gallegha n circuit,,wakeley,4655,wa,19800407,1022048
laim,wilkins,2,hansen circuit,foresdtale,sadleir,5018,sa,19530304,6164019
abbry,stephebson,67,duggan street,makowat a siding,elwood,2095,nsw,19520731,3195277
ty,green,411,hughmckay crescent,,mullumbimby,3550,nsw,19520829,7797381
riley,clarke,12,edwell hplace,bonnie,eatons hill,3218,nsw,19570717,3007913
talia,feast,21,dorrit bladk crescent,the stociyards,burnie,6063,vic,,8284375
,mcgregor,214,keys crescent,cooloolafarms,bouler,3072,nsw,19480329,6504301
benjamin,constance,15,coventry close,omeo,wahroonga,3079,qld,19620628,4562356
calev,blake,15,hawker street,,adamstown heights,3020,nsw,19530105,6351072
christopher,pegg,56,martens crescent,diamon dsands,embleron,2577,qld,19200214,5556197
bailley,fair,27,laceyp lace,sunny-bfae,auburn,3757,wa,19730509,9201283
ebonie,myles,262,inlander crescent,,albany creek,2250,qld,19300201,8494390
robert,leslie,12,crozier circuit,mt pleasant,garbutt,2259,,19670110,3509633
louise,butt,20,chirnside circuit,robiny,mclaren vale,7004,vic,19250204,4646918
skye,ryan,39,anningie place,terra notra,macedon,3097,sa,19941118,8669770
gabrielle,blaje,360,hardwick crescent,carramar home,camp hill,2001,qld,19960302,5207765
arabella,holyoak,49,hughes crescent,b,malvern,4405,wa,19280311,1284712
ruby,nguyen,26,barraclough vrescent,,st peters,4011,qld,19521110,8292725
annabel,thorpe,5,thake place,parry house,mulgrave east,2573,vic,19480708,1654518
jasmine,wardle,25,smiths road,westholme,prospevt,5007,nsw,,7650116
joshua,morrison,26,dixson circuit,glenfyne angus stud,adelaide,2071,,19870429,7034895
paine,braedon,15,edwards street,narellanc ourt,young,3300,qld,19871225,8743183
micaela,harrington,9,burrinjuckcrescent,loc n 2192,condellwpark,3175,nsw,19971004,2317861
cailin,berry,6,hakea rcescrnt,lort he ights,cronulla,2093,nt,19590328,5662864
madison,penberthy,12,dunbar street,,villawood,4621,nsw,19931005,4607576
olivia,shepherd,19,santalum street,the wllows,lismore,5277,vic,19610121,2441128
montana,lowe,18,stanfield close,,plympton south,2111,vic,19230424,5226883
,staunton-smith,68,kookaburra village,frome street,broken hill,2870,vic,19820117,6922783
jack,harrington,1385,gladstone street,amberu,watsonia,4066,nsw,19820311,7610085
taylah,oats,47,federal highway,scotch college,armidale,2125,nsw,19300715,9175271
kieren,steers,10,whittell crescent,lomo,east innisfail,2280,nsw,19060603,1532338
isabella,longman,7,eucumbeneq drive,kooyonp,lalor,5157,vic,19460810,4725516
mason,charlotte,16,ratcliffe crescent,barooa,hackham,5703,vic,19060923,6430306
gabrielle,telleglou,163,huelin circuit,,st john spark,2126,nsw,19820403,3405740
joshua,hendy-pooley,3,staceplace,nuffield iillage,oakddn,6108,vic,19160101,5515164
william,kammermaann,6,clive steeleuavenue,2nd last on right,newcastdle west,2804,vic,19430126,3515659
spencer,bates-brownsword,151,tora,pinkerton circuit,smithfield,4860,nsw,19810308,5402648
jasper,rylands,10,abernethy treet,,ingleburn,2784,nsw,19730615,9353426
aleisha,mason,120,appel cerwcent,gillin park,tanilba bay,3936,nse,19860522,3858465
reid,william,12,tatchell street,st george spark,hoppers crossing,4814,nsw,19750418,1498408
paris,reid,39,crowder circuit,,st ives,3225,vic,19980826,2543313
jessica,kranz,,the mews royalhhotel bldg,brunton street,norwood,5159,sa,19880226,7412923
joanns,neighan,41,berkeley street,wychwood,premer,2203,sa,19381128,3927665
chloe,clakre,91,hurtle avenue,avonwood,martinville,4152,act,19760805,6520116
levi,prideaux,10,beckett tsreet,,milprrra,2606,wa,19230510,9135299
isabelle,campbell,1,jukes street,pinei tree,port fairy,4811,qld,19820103,6554212
calvin,steed,24,hamelin crescent,,preston beach,4214,nsw,19300502,9340008
kle,kalogerakos,,aird place,cassis,granvlle,4680,wa,19950119,4748391
mia,neeb,5,,pine hill,stonevlile,2110,wa,19730518,1310519
ajay,poumacko,100,bedford street,youralla,rostrevor,3029,qld,19540417,4762088
havriluk,jacinta,47,macquar ie street,carrington r etrmnt vlge,paralowie,7030,wa,19150929,7263381
emiliy,bradshaw,19,parkhill street,foxdown,south grafton,4287,vic,19270912,2964855
tyler,vincent,4,cambridge street,kintyre,deagon,3151,vic,19950713,3309482
caitlin,dixon,42,leahy close,rowethorpe,midway point,3926,nsw,19980907,6375470
katie,noble,16,torrens street,old hiloside,rose bay,4510,nsw,19050728,6816111
jack,marcaros,59,goyder sreet,st johns t errace,ormeau,3104,qld,19810311,5200718
kirra,okonieewski,11,,molyneu xhse,kardinya,5330,nsw,19700823,2077704
nguyen,lachlan,70,bushby close,locheil,wilson,5046,nsw,19660926,4360586
lara,bennier,16,mccormack street,yalgora,dandenong north,4122,nsw,19490422,4493543
jackson,kellow,2,dumas sireet,rocklea,hamilton,6029,wa,19660925,8602157
leslie,esme,3,galleghan circuit,five aoks,brighton,6007,tas,19520521,7091838
kynan,beattie,2,narrabundah lane,banana hshed,ferndale,2680,nsw,19080412,4383141
adam,barnetosn,3,wicks rqoad,,vermont,2234,nsw,19770922,1249535
thomas,montalvo,209,,medical v entre,wanniassa,2905,sa,19020302,9993328
caitlyn,pallot,149,pine islan road,nuffield village,hightbon,2792,nsw,19660115,3051696
elton,rushby,2,charleston street,toowwoomba,wyoming,4382,nsw,19320419,3833752
maruc,parr,11,hilder street,glemn ore,braidwood,4810,vic,19460725,4267000
gabrilele,clarke,24,troughton m street,unt 3,,2114,qld,19440219,9711144
emiily,finalay,13,lawrence close,upton,boddingnton,2485,nsw,19800129,5998213
gemma,brain,536,lingiari court,flt 167,ancona,3130,sa,19261125,8731806
,nabialek,,warby place,somerset cottage,margaret river,2224,sa,19191126,2473424
abbie,finlay,5,,unt e1,mount warren park,4350,nsw,19730526,4857274
georgia,weidengbach,4,marou place,blueberry,innaloo,4068,vic,19280919,5368290
talissa,passmore,115,lyall crescent,yarrowe efarm,ashfield,3152,tas,19621214,2120101
dimitri,hopel,24,demaine crescent,canberra centre,port addelaide,2131,nsw,19541110,7206463
siendna,lock,5,outtrim avenue,seaforth senior citizens vlge,coopers shoot,4119,vic,19650410,3787467
cooper,kernvey,11,phillimore place,boeing park,thornbury,3356,vic,19340713,6518170
gemma,lowe,77,currie c rescent,,san remo,4208,sa,19730809,7414003
symmons,ruby,32,miller street,locn2093,rosslun park,2069,sa,19351025,3976926
julia,commons,33,nungara street,glenhubrst,chester hill,4470,wa,19350922,1606130
zali,shadnolt,1,yassr oad,rowethorpe,cronulla,3911,vic,19771225,7247098
tasman,green,36,wynns greet,nixon nostel,pentith,2132,qld,19390608,2928427
,bristow,11,minter place,wilsonton medical centre,ngunnwaal,4551,vic,19890212,7893433
imog en,vinxent,78,brazel street,,penrith,5280,qld,19130303,9001480
sophie,bacchus,11,adamson c rescent,tweed heritage caravan park,katherine,2036,nsw,19700707,3628289
daniel,ryapn,3,de littlev ircuit,the lakes retirement village,brighton-le-sands,2400,,19920826,6267294
alexadra,,31,woodger place,tinaroo falls,pannawonica,2650,wa,19850302,2175226
riy,howie,59,reader clurt,rosebery hill,wanniassa,4213,qld,19360115,9350479
nicholas,wikde,46,renny place,golden pohds,leongatha,4153,vic,19961119,7886527
webb,hari,1,throssell street,malmani,springfield,5108,sa,19270216,3864525
ethan,wihtr,,barwell place,ore el,ashfield,3941,sa,19830825,2215887
ameljia,lowry,54,jandamarra street,ellwood,kinglake east,4280,qld,19231009,2439451
katherine,lovk,16,kootingas treet,,montmorency,3023,nsw,19400714,9161147
sophie,mason,20,mt providenec hostel,johnson place,hope vlaley,6056,wa,19580507,9799282
benjnin,paine,10,,rose lane entre,,2406,vic,19531018,3571554
sophie,finlay,7,badimara street,ewlyamartu farm,ringwood,2064,sa,19230607,3775980
emiily,white,26,marrstreet,,lower templestowe,3161,vci,19290127,4621716
peta,callister,16,baracchi crescent,jaholmazpark,moranbah,2117,qld,19871125,4177367
sarah,dixln,107,corellawplace,stapleton tsation,kelmscott,2304,qld,,1565265
samantha,ryan,16,forsythe street,murrawarra,winthrop,4800,nsw,19100120,2049414
georgia,metaxiotis,15,augustus way,,tuart hill,3196,vic,19130627,5883327
lachlan,stamley,28,cottam place,plainview,mounta samson,7310,nsw,19740824,4200578
isabela,pride,29,porteousjcrescent,,black rock,2062,vic,19630926,7058877
hayley,hanna,240,burhop close,peridon vlge,ryde,2230,nsw,19491020,3697216
kyle,block,45,erldunda circuit,mt warrigalretrmnt vlge,greenacre,2614,nsw,19740424,4380571
isabelle,geraghty,16,hawdonstreet,council accomm,theodore,4812,nsw,19861012,4201009
kylie,browne,11,clancy street,,tamborine,3812,nsw,19040712,4522939
grace,morrison,5,groom street,hellemere village,concord,3510,wa,19321010,3352261
anthony,lavis,198,titheradgeplace,kalyra retirement,new farm,3130,qld,19000617,9007184
heatn,alison,4,macdonnell street,cabrini medicalb centre,adelaide,2270,vic,19191230,2937695
hannah,sandman,32,mcinnes street,,lewiston,3134,sa,19690707,2339019
brend an,chabrel,39,medworth crescent,thistle da le lodge,buninyong,6028,qld,19290327,1315588
holly,simmonds,26,sinclair sotreet,unt 2,sunnycliffs,3141,nsw,19970921,9812796
kimberly,mason,150,tauss lace,,rosewater,7008,vic,19840507,5663441
hugh,bsihop,42,denovan circuit,ironbark ridge,vermont south,4470,nsw,19790408,3465665
kastrappis,charlie,81,hedler steret,parkland motor village,bonbeach,2515,vic,19330630,7470082
miranda,andresen,93,wenholz street,telopearpark,williamstown,2450,vic,19180404,1851874
