given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
lucy,drought,1,solander place,janefield,moonah west,4879,vic,19230101,7649261
hana,dudley,16,lochee place,portland house,rose bay,3085,nsw,19590211,3088000
lachlan,cicconi,17,waite street,,loftus,3108,vic,19200324,1514534
channing,richardon,8,de graaff street,wattle place,tuart hill,4551,nsw,19840528,8184905
jaime,whisson,,davenport street,,joondanna,6062,qld,19140828,3039182
isabelle,thorpe,20,rischbieth crescent,north star resort,ross creek,2444,nsw,19720731,6747384
taylor,,17,kerkeri close,,south perth,4650,nt,19740805,4419884
keira,lowe,15,morant circuit,wilding,warburton,4061,qld,19900523,4044906
kaitlyn,dreckow,17,currie crescent,gumview,regents park,2166,vic,19230224,6671690
aleisha,lowe,9,cavanaugh street,koobeja,mulgrave east,2445,wa,19731203,3335374
joel,warneke,10,walsh place,corra-lynn,carrick,2529,nsw,19160910,4818906
alex,clarke,12,fiveash street,emerald garden,homebush,2321,nsw,19840627,7280280
phoebe,millar,31,rayment place,concept,morwell,4064,qld,19230111,6425281
sophie,dakin,11,correa street,upstairs flat,beachlands,5241,sa,19760414,2342666
abbey,paine,55,meehan garden,braeburn,murray bridge,4390,qld,19080127,3792626
sophie,mason,22,sturgess place,acadia,pacific paradise,3215,nsw,19790301,2531438
ashlie,vavic,62,blamey crescent,paling south,kyogle,3170,wa,19410903,5394712
andrew,iovino,21,seddon place,civic centre,millers point,2763,nsw,19560823,3865428
nicholas,hoyland,45,shirlow place,jewells medical centre,wantirna,5049,vic,19200610,4052512
talia,dhara,81,kirkham place,lochenfels,bidwill,4160,wa,19700715,9048094
samantha,paterson,8,kellick place,berri cottage hmes,belrose,6030,tas,19460814,7611475
michael,webb,22,karrugang circuit,brentwood village,bokarina,2280,nsw,19571020,3226586
dylan,bullock,33,kingsmill street,legacy vlge,duncraig,3126,vic,19130412,6578982
aidyn,eisner,60,melrose drive,stoney creek,shelley,6063,sa,19101228,6588394
sophie,masolatti,67,lyndon street,locn 217,wynnum west,2022,sa,19320713,4414033
tiarna,harrington,1,crisp circuit,magpie downs,mannum,5264,nsw,19060622,1436628
elizabeth,asche,2,cochrane crescent,st helens pastoral co,boyne island,6149,vic,19260316,8036732
olivia,iacopetta,45,arnot place,windellama est,point turton,4556,qld,19740702,5166554
abii,hedaux,26,sparkes close,willera,bribie island,5322,sa,19390824,1171524
logan,green,19,langdon avenue,villa 2,malvern east,3183,sa,19060101,8619374
jenna,goode,49,hedland circuit,kela,kingaroy,3156,nsw,19920828,4224901
juliana,dingo,2,lance hill avenue,rosemount,whitfield,4207,qld,19120203,3093917
harry,grosser,30,chambers street,lake road,albion park,4560,nsw,19420607,7537775
michael,ryan,114,hopetoun circuit,oakdene,sussex inlet,3020,qld,19130121,4530596
luke,barisic,4,macarthur place,kurrajong,windsor,5345,nsw,19510612,6325283
chelsea,blackwell,37,grounds crescent,c/o post office,emerald,4210,sa,19390203,6074956
gemma,coulson,22,pickworth street,berragoon,beenleigh,2192,sa,19220905,2163031
keeley,slape,10,arthaldo court,glenore grove,kogarah,6012,nsw,19301222,9981980
andrew,matthews,14,dexter street,caprice,nowra,6306,qld,19340330,7762803
samuel,scamoni,56,daly street,bradshaw crt kirkbrae village,wahroonga,4020,nsw,19740814,6876315
caitlyn,pallot,149,pine island road,nuffield village,highton,2792,nsw,19660115,3051696
yasmin,green,12,diggles street,st john of god hospital,rushworth,5280,nsw,19750129,3139028
caresse,milburn,41,tyson street,mannibadar,salisbury plain,3860,qld,19380920,3636635
dante,lowe,16,light street,tullatoola,kingsthorpe,2122,nsw,19970128,3816506
ben,white,466,louis loder street,parry hse,wakeley,3796,qld,19670921,9376814
keegan,berry,28,hattersley court,gundamain,corrimal east,3073,qld,19230913,8103633
jeremy,le messurier,20,daly place,emerald agrigultural college,san remo,4810,tas,19070627,7041684
blake,smithson,31,cavanaugh street,holmleigh,canley vale,4170,wa,19550815,2675546
olivia,mcneill,1,alberga street,gulmarrad street,lue,6107,nsw,19100419,6664512
lauren,harrington,17,leibnitz place,rosetta village,granville,6066,vic,19550719,2207203
luke,hyrycz,12,mclachlan crescent,pines drive,burwood,4122,sa,19670909,2186299
emiily,bramble,7,collyburl crescent,arcadia,stratford,5087,vic,19290305,1960201
hayley,tu,5,holland street,manresa,ventnor,5039,qld,19571024,3333835
maya,bibby,40,monaro crescent,learning earth farm,deer park,3148,qld,19720418,1185491
hayley,carmody,5,duigan street,aberglasslyn cottage,emerald,2321,act,19611012,1756595
zoe,wastell,530,mount vernon drive,bandera,burwood,3350,vic,19981215,6868962
michael,pestka,27,fisken crescent,tabbagong,seven hills,3204,nsw,19610803,4973970
sean,singleton,41,clisby close,rockdan,toowoomba,4055,vic,19150122,7148269
hannah,insley,4,wanganeen avenue,plumpton park,drysdale,3199,vic,19921024,3031015
zachary,dixon,18,couchman crescent,yarrimbah,wantirna,2132,vic,19400312,6746706
jacob,campain,7,logan street,bimbadoon,toowoomba,4551,qld,19520416,1591935
ned,ryan,3,carpenter close,burrawong park,cowell,2010,vic,19020623,1816092
tiarna,burghof,1,,delmar,keysborough,2550,vic,19911125,8808422
jessica,bastiaans,130,beazley crescent,sun valley caravan park,ingleburn,3028,qld,19270912,7965000
tanar,huxley,,ashcroft crescent,kilfeacle,bray park,2046,vic,19700512,5171988
alannah,newport,7,wakefield avenue,glenmore,moree,4662,qld,19401219,4895884
samantha,crouch,,crisp circuit,medical centre,roselands,3199,nsw,19280914,9016486
kailey,herbert,40,popplewell place,rp 24089,wahroonga,7470,vic,19381017,7131960
erin,krollig,68,wells road,rosehill,auburn,5068,sa,19421210,5690708
oliver,beattie,68,brigden crescent,mortlach,matraville,6164,vic,19030824,4461623
jacob,delfos,61,morgan crescent,valicare,geurie,4557,act,19510208,4071052
,ryan,20,ashburton circuit,wilderness,cressy,2580,vic,19890211,3864187
juliana,white,39,osburn drive,kilfenora,st kilda east,6701,vic,19171013,3450613
jasper,morrish,6,mirrool street,bristin,mosman,2745,nsw,19640228,1807750
jessica,kranz,,brunton street,the mews royal hotel bldg,norwood,5159,sa,19880226,7412923
william,ryan,1,fortitude street,hd of solomon,atherton,2200,qld,19520613,8994180
gianni,jolly,38,glencross street,locn 10045,booval,2260,wa,19740903,3082635
ethan,mccombe,624,mcnamara street,copely,tailem bend,4740,wa,19020126,1088335
jaden,zepina,23,hawkesbury crescent,mayflower retrmnt vlge,narellan,6053,tas,19030610,4672007
riley,lamprey,22,embley street,,hinchinbrook,3199,vic,19851029,8710851
lachlan,murton,191,barraclough crescent,medcl cntr (cnr queen s street,east hills,2770,nsw,19770527,2068877
blake,matthews,40,perrin circuit,broadwater caravn park,kedron,2466,vic,19670914,1826915
sam,reeh,275,forbes street,,alligator creek,2167,wa,19060718,3497084
tyron,mahon,45,albermarle place,ulinga,colo vale,7250,nsw,19470129,8336319
makenzi,weller,31,copland drive,gwandalan,erskine,4214,wa,19500810,1011936
kate,tantschev,99,knox street,fronda,buronga,5158,qld,19870422,6536232
nikki,neik,180,balfour crescent,brentwood village,charlestown,2228,wa,19840720,7106885
william,corrie,17,degraves crescent,sec 1,parkinson,4741,nsw,19610614,5150424
olivia,boyle,37,chauncy crescent,cygnet river schoolhouse,plumpton,2460,nsw,19581017,8738461
jayden,blake,3,kemsley place,mlc centre,kariong,2210,qld,19020112,7106228
danielle,tomasevic,18,amangu street,fronda,kedron,2380,nsw,19270622,9306292
emiily,witthoeft,,galmarra street,villa 5,kurri kurri,2065,nsw,19421209,5224776
emiily,de michele,23,lawrence crescent,manila,mount alford,2577,nsw,19530522,7400612
robert,waller,4,cutlack street,glenview,wellard,3000,vic,19891004,4754283
aidan,bishop,36,mcintyre street,unt 2,sidmouth,3011,nsw,19490620,1383389
charlotte,mason,16,ratcliffe crescent,baroona,hackham,5073,vic,19060923,6430306
kane,webb,23,majura avenue,lyndan,childers,2155,wa,19311112,6223324
liam,cowle,132,burbidge crescent,valicare,pomborneit,3824,nsw,19801112,5015237
harrison,stirland-mitchell,176,badimara street,wirreanda vlge,port augusta,2196,qld,19040106,3551585
talia,brooker,30,bellchambers crescent,rowethorpe,hawthorn,2033,sa,19561107,4841722
lily,absenger,193,brinsmead street,morrells park,ryde,5073,qld,19091001,3481813
jarod,morrison,13,broadsmith street,spylaw farm,caulfield,3614,wa,19201230,3314025
jake,vigneswaran,24,franklin street,westside,geelong west,4114,vic,19700129,2559983
nathan,ottens,1625,sanford place,howie circuit,little mountain,2448,nsw,19511207,6076799
scott,hoggan,6,zox circuit,strageath,northmead,5031,qld,19781105,2063442
william,matthews,154,victoria street,,hughes,2134,wa,19940831,2176052
,colpo,2,trigg place,southern cross,clarinda,6018,vic,19280716,4186527
vanessa,morrison,16,meehan garden,eventide homes,condell park,5113,nsw,19951015,6047960
marleigh,sideris,42,henry melville crescent,bocking,morpeth,3039,sa,19251227,6987405
levi,carraill,48,griffiths street,rosehill,quilpie,5108,nsw,19071031,8145441
chloe,condo,36,yabsley place,munmurra park,mackay north,5082,nsw,19170115,7153959
daniel,mason,9,derrington crescent,el pedro caravan park,sunnybank,4305,vic,19500705,5525378
sam,blake,72,stockdale street,yarrandale moonee,sandgate,2262,nsw,19511223,4671131
damien,nguyen,107,jerrabomberra avenue,,noble park,2031,wa,19670919,8598019
madison,penberthy,12,dunbar street,wal 53581,villawood,4621,nsw,19931005,4607576
charles,tkachuk,1,hannan crescent,nyngan,elwood,5068,nsw,19620625,9782270
niamh,kingsley,36,badimara street,warrowitue,eastwood,2220,vic,19060707,5893180
leah,averis,27,macrobertson street,brentwood vlge,mona vale,2076,nsw,19150220,1890261
,clarke,133,amagula avenue,fourmile,coodanup,2117,nsw,19280117,4243188
karissa,cannell,30,arrietta close,pindara medical centre,harris park,3153,nsw,19600508,7035862
jasmine,mariager,21,medley street,pine hill,evans head,4020,nsw,19180202,1051531
ava,ahier,8,crowder circuit,peridon vlge,long jetty,4871,nsw,19270309,6824379
ned,herbert,6,vonwiller crescent,,albury east,3163,nsw,19310822,6246038
stephanie,vorrasi,10,giblin street,pine hill,flagstaff hill,6285,wa,19420803,6155719
hayden,richmond,59,louis loder street,wattagan,craigmore,2192,nsw,19670619,1098844
mitchell,clarke,57,hurley street,weemilah,tallebudgera,4021,vic,19010403,4822857
william,buhagiar,127,mataranka street,retirement village,mundingburra,5211,nsw,19350212,5998949
jacqueline,grillett,10,wandoo street,braemore,tuart hill,2031,vic,19241218,3043851
caitlin,harjanta,5,darling street,,wantirna,4404,act,19340210,4039838
hugo,mccarthy,154,chauvel street,ohio station,port fairy,3840,nsw,19550609,5250727
barnaby,fleet,4,martley circuit,peak view,ascot vale,3930,sa,19360907,9383837
andrew,renfrey,23,woolner circuit,mindaree,salisbury,3844,nsw,19490115,9309636
ewan,stephenson,106,bowden crescent,kinglake central,kings park,6244,nsw,19480830,4749458
shelby,white,23,britten-jones drive,finis river,brighton,5159,vic,19090729,3656655
brielle,spears,8,tunney crescent,hd blanche sec 28,rosslyn park,3350,wa,19890201,3140493
emma,araujo,225,nepean place,kinross,lake cathie,2032,vic,19140124,5500784
talena,blackwell,,onkaparinga crescent,,elsternwick,4702,wa,19230602,5796259
thomas,white,42,cochrane crescent,balmoral garden,sefton,3136,qld,19800413,1153372
chloe,pennell,3,medley street,noolabi,ringwood north,5092,vic,19530710,1249545
chelsea,mccarthy,17,la perouse street,arcadia,ballarat,4007,nsw,19921130,4620249
,nguyen,9,chaseling street,,burwood east,2122,qld,19400119,4833200
georgia,laria,1,oxley street,townview,allambie,5127,qld,19170818,2152599
marleigh,paterson,28,canopus crescent,kirklands,devonport,2800,vic,19820824,7472468
blakeston,lock,59,bonnor close,redlands,mentone,7140,wa,19010422,6335558
joshua,george,24,rose scott circuit,ponderossa,goonellabah,2464,nsw,19250202,6419725
lily,egan,526,louis loder street,,alfords point,3031,sa,19610514,2519145
mia,shepherd,7,churchill way,greenslopes,seven hills,2449,vic,19760830,3991319
blake,ryan,5,,town & country caravn park,bundaberg north,2484,nsw,19850601,6826301
jasmyn,lowe,48,toohey place,grand central,bicton,3058,nsw,19320918,1430128
carla,gasparin,122,fitchett street,marx hill street,burrum heads,3022,nsw,19511229,7746397
ella,blake,14,mckinlay street,cape hawke hosptl medcl centre,wendouree,2060,sa,19770427,9846556
mackenzi,dogg,30,paisley street,,berwick,2259,vic,19710709,9203314
georgia,gilkes,16,eagle circuit,hornsbie,wantirna,2251,wa,19241007,7326444
brigette,marlow,56,binya place,toowoomba,frankston,2263,qld,19981021,6603838
nicholas,colantoni,2,illingworth street,mallee downs,st albans,2518,vic,19651019,4914391
michael,bulmeister,4,lewis luxton avenue,kiola,melton south,3101,nsw,19720805,7224448
timothy,elphick,28,waratah street,main beach medical centre,maida vale,6069,vic,19391124,3887226
,alias,24,elkington street,pangani,isle of capri,2145,sa,19650429,8261472
juliana,wilde,20,westall place,portland house,eden,4880,wa,19381207,3048642
emma,webb,16,manning street,craiglee station,montmorency,6155,nsw,19560630,6562713
juliana,campbell,18,nicholls place,illuka park,ridleyton,6720,nsw,19540308,2165254
mackenzie,rendulic,7,auburn street,lonesome dove,blackbutt,4271,nsw,19700812,5371450
anari,burrill,41,burrinjuck crescent,craiglea,east fremantle,2537,wa,19671115,7891299
katelin,campbell,16,sid barnes crescent,,forestdale,2450,wa,19240716,7296237
mark,nicolle,20,florence taylor street,greenacres caravan park,cloverdale,5090,wa,19780420,5862681
michael,degasperi,43,rushbrook circuit,lyndale,hamilton north,2228,vic,19951012,2192076
wilson,coleman,35,weavers crescent,knmre street,kelmscott,4805,sa,19880715,5954966
michelle,dearing,183,riordan street,dunbar heights,coomera,3219,wa,19000323,4082175
lauren,mcveigh,,bremer street,werribee plaza,cranbourne north,2039,act,19591216,4278721
jaggah,ryan,105,hurley street,,kurri kurri,3170,tas,19230112,4660081
jake,reid,25,agnew street,sunnyview,toowoomba,3450,vic,19230613,2239660
nathan,rees,5,lucy gullett circuit,tintagel,pascoe vale south,4112,wa,19210220,6141854
alexandra,hyland,20,brassey street,unt 3,bundaberg,3047,qld,19030202,9741543
alexander,ryan,19,grayson street,medical centre,beecroft,5343,nsw,19720528,7898665
matisse,mccaffrey,164,throssell street,argyle,woy woy,6012,vic,19961123,3108714
joshua,clarke,4,ragless circuit,,sylvania,3136,vic,19110818,5574844
alexandra,newberry,69,earle place,broome vacation village,wallsend,3749,nsw,19691006,5799594
catherine,crouch,23,jindivik place,shiloah,mosman,3953,nsw,19890926,4741965
mitchell,white,72,lambrigg street,kelgoola,broadbeach waters,3150,vic,19620216,9731855
sophie,morrison,11,waller crescent,hmas cerberus,loganlea,3175,vic,19420302,7721195
carlin,flannery,67,namadgi circuit,regal oaks retirement vlge,swan hill,4101,vic,19240419,3896653
lynton,leonavicius,7,mcilwraith close,leitrim,kolora,4405,wa,19511227,8167665
spencer,bates-brownsword,151,pinkerton circuit,tora,smithfield,4860,nsw,19810308,5402648
jassim,rybak,16,newman morris circuit,brookfield,ormond,2281,vic,19840706,8822389
nathan,simmonds,86,aspinall street,southwold,,3556,nsw,19230105,8217104
benjamin,miles,15,totterdell street,poplar bend,acton,6317,qld,19830303,4385595
emiily,roff,5,darwinia terrace,loma,hawthorn,3173,sa,19600518,9178046
alicia,riddei,11,elvire place,swanleigh,allawah,2440,qld,19620629,2718027
katharine,white,10,kirkwood crescent,glenapp,wahroonga,4670,wa,19130608,7824077
emiily,campbell,26,oakwood place,the wedge,bogangar,4214,nsw,19810407,5373209
lydia,heiland,12,roope close,garden est,yass,2454,nsw,19130103,6703072
tahlia,fenwick,6,pandanus street,brentwood vlge,north curl curl,4825,qld,19430604,8360325
tess,battisson,1,wyola place,malsah,west wollongong,2210,nsw,19230918,3152618
courtney,white,4,green street,armidale private hospital,launching place,2800,nsw,,6763868
james,jolly,,fihelly street,leumeah,woodville north,2155,vic,19081030,5908468
adam,hendricks,10,merv waite street,manacumble,downer,2582,wa,19581007,3204460
cooper,humphreys,1,kulgera street,villa 3,st albans,4413,nsw,19300226,7614633
courtney,weller,35,florence taylor street,flt 61,vermont,4352,vic,19910120,7615385
nathan,campbell,14,la perouse street,st francis room,glengowrie,6148,qld,19060719,2639541
nicholas,jolly,8,piddington street,rosehill,burnside,0872,nsw,19011217,7662074
harry,beattie,91,watson street,yengola,kempsey,2536,nsw,19831227,6262171
jordan,allegretto,22,stacy street,b,bonnyrigg,2069,nsw,19380915,1390998
benjamin,donaldson,34,dunoon street,westwood homestead,st albans,2611,nsw,19331111,2281465
jessica,cadman,102,aronson crescent,lamington national,carlingford,2089,vic,19431126,7278796
eboni,,11,de burgh street,tamarama,keiraville,3356,vic,19000607,4335060
thomas,martinovic,24,ivo whitton circuit,the stockyards,greenwith,7307,qld,19801111,4222783
toby,chater,16,holland street,innes est,keysborough,2880,vic,19440624,2828200
jairus,compton,92,huelin circuit,mamaregu,boyne island,2760,wa,19960806,1381082
